PersonID,Age,OccupationStatus,OccupationStatus_OS,Employed,Unemployed,Homemaker,Student,Retired,Disabled,OtherOcc,MultiOcc,ActiveDutyArmedForces,ReceivedCareVA,MaritalStatus,Education,BornInUSA,YearCameToUSA,SpeakEnglish,NotHisp,Mexican,PuertoRican,Cuban,OthHisp,Hisp_Cat,White,Black,AmerInd,AsInd,Chinese,Filipino,Japanese,Korean,Vietnamese,OthAsian,Hawaiian,Guamanian,Samoan,OthPacIsl,Race_Cat2,SexualOrientation,SexualOrientation_OS,TotalHousehold,R_HHAdults,HHAdults_Num,SelfGender,SelfAge,SelfMOB,HHAdultGender2,HHAdultAge2,HHAdultMOB2,HHAdultGender3,HHAdultAge3,HHAdultMOB3,HHAdultGender4,HHAdultAge4,HHAdultMOB4,HHAdultGender5,HHAdultAge5,HHAdultMOB5,ChildrenInHH,RentOrOwn,CellPhone,PhoneInHome,IncomeRanges,MailSurveyTime_Min,MailSurveyTime_Hrs,TypeOfAddressA,TypeOfAddressB,TypeOfAddressC,TypeOfAddressD
60001830-01,77,5,-1,2,2,2,2,1,2,2,1,5,-1,1,7,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,1,77,2,2,72,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,8,20,-1,1,2,2,2
60001832-01,71,5,-1,2,2,2,2,1,2,2,1,3,3,1,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,1,71,12,2,75,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,-9,30,-1,2,1,1,2
60001843-01,62,1,-1,1,2,2,2,2,2,2,1,5,-2,1,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,62,5,1,61,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,6,20,-1,1,2,2,2
60001845-01,66,5,-1,2,2,2,2,1,2,2,1,5,-2,1,6,1,-1,1,1,2,2,2,2,10,2,1,2,2,2,2,2,2,2,2,2,2,2,2,12,1,-1,6,4,4,1,66,9,2,64,11,1,36,10,2,34,12,-1,-1,-1,2,1,1,1,7,15,0,1,2,2,2
60001846-01,77,5,-1,2,2,2,2,1,2,2,1,5,-1,6,5,1,-1,-9,-9,-9,-9,-9,-9,-9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,2,-1,1,1,1,2,77,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,2,-1,1,1,2,2,2
60001849-02,56,6,-1,2,2,2,2,2,1,2,1,5,-1,1,3,1,-1,4,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,4,4,4,1,56,11,2,56,3,2,28,8,1,25,11,-1,-1,-1,0,1,1,2,3,43,-1,2,1,2,2
60001850-01,50,1,-1,1,2,2,2,2,2,2,1,5,-1,3,4,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,5,4,4,2,50,5,1,40,6,2,18,3,1,18,4,1,-4,8,1,2,1,1,4,10,-1,1,2,2,2
60001851-02,78,3,-1,2,2,1,2,2,2,2,1,3,3,4,3,1,-1,2,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,1,1,1,-9,-9,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-9,1,2,1,4,-1,1,2,2,1,2
60001854-01,77,5,-1,2,2,2,2,1,2,2,1,5,-1,6,7,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,1,1,1,2,77,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,2,2,20,-1,1,2,2,2
60001859-01,76,5,-1,2,2,2,2,1,2,2,1,5,-1,6,3,1,-1,2,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,1,1,1,1,76,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,4,-1,2,1,2,2,2
60001865-01,-9,-9,-6,-9,-9,-9,-9,-9,-9,-9,0,-9,-6,-9,3,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,58,9,2,33,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,1,3,20,-1,1,2,2,2
60001869-01,-9,1,-1,1,2,2,2,2,2,2,1,-9,-6,1,1,1,-1,1,1,2,2,2,2,10,2,1,1,2,2,2,2,2,2,2,2,2,2,2,16,1,-1,2,2,2,-9,-9,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,1,7,15,0,1,2,2,2
60001871-02,84,2,-1,2,1,2,2,2,2,2,1,5,-1,5,3,2,-9,3,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,1,1,1,1,84,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,1,1,30,-1,1,2,2,2
60001872-01,45,6,-1,2,2,2,2,2,1,2,1,5,-1,6,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,4,3,3,2,45,2,2,75,3,1,46,2,2,-4,12,-1,-1,-1,1,1,1,1,4,15,-1,1,2,2,2
60001873-03,80,5,-1,2,2,2,2,1,2,2,1,5,-1,1,3,1,-1,-9,-9,-9,-9,-9,-9,-9,2,1,2,2,2,2,2,2,2,2,2,2,2,2,12,1,-1,2,2,2,2,80,5,1,81,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-9,1,1,1,4,30,-1,1,2,2,2
60001876-01,31,1,-1,1,2,2,2,2,2,2,1,5,-1,-9,3,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,4,2,2,1,-9,8,2,-9,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,6,5,-1,1,2,2,2
60001877-01,26,1,-1,1,2,2,2,2,2,2,1,5,-1,1,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,1,26,7,2,27,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,2,6,10,0,1,2,2,2
60001879-01,55,1,-1,1,2,2,2,2,2,2,1,5,-1,6,7,1,-1,1,2,2,2,2,1,24,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,1,1,1,2,55,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,-9,20,-1,1,2,2,2
60001883-01,52,-5,-1,2,1,2,2,1,1,2,3,5,-1,3,7,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,3,3,3,2,52,1,2,25,9,2,20,9,-1,-1,-1,-1,-1,-1,0,1,1,1,8,25,-1,1,2,2,2
60001886-01,68,5,-1,2,2,2,2,1,2,2,1,5,-1,3,7,1,-1,1,1,2,2,2,2,10,2,2,2,1,2,2,2,2,2,2,2,2,2,2,31,1,-1,1,1,1,1,68,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,4,20,-1,1,2,2,2
60001891-01,67,1,-1,1,2,2,2,2,2,2,1,5,-1,1,4,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,1,67,3,2,58,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,8,20,-1,1,2,2,2
60001894-01,78,5,-1,2,2,2,2,1,2,2,1,5,-1,1,3,2,1950,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,78,10,1,79,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,5,-1,1,1,2,2,2
60001895-03,25,4,-1,2,2,2,1,2,2,2,1,5,-1,6,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,1,2,2,2,2,16,1,-1,2,2,2,1,25,7,1,67,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,1,2,7,10,-1,1,2,2,2
60001899-01,36,1,-1,1,2,2,2,2,2,2,1,5,-1,1,7,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,1,36,6,2,41,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,2,9,30,-1,1,2,2,2
60001905-01,42,1,-1,1,2,2,2,2,2,2,1,5,-1,2,2,2,2005,2,2,2,2,2,1,24,2,1,2,2,2,2,2,2,2,2,2,2,2,2,12,1,-1,6,3,3,1,42,4,2,31,7,2,20,6,-1,-1,-1,-1,-1,-1,3,1,1,2,7,30,-1,2,2,1,2
60001907-01,77,5,-1,2,2,2,2,1,2,2,1,4,-1,1,-9,-9,-6,-9,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,1,77,10,2,74,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-9,1,1,1,5,-1,1,1,2,2,2
60001913-01,26,1,-1,1,2,2,2,2,2,2,1,5,-1,6,7,2,2000,1,1,2,2,2,2,10,2,2,2,2,2,2,2,2,2,1,2,2,2,2,37,3,-1,1,1,1,1,26,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,2,6,20,-1,1,2,2,2
60001914-02,33,1,-1,1,2,2,2,2,2,2,1,5,-1,1,5,2,2004,3,1,2,2,2,2,10,2,2,2,2,2,1,2,2,2,2,2,2,2,2,33,1,-1,1,2,2,1,33,5,2,30,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,1,5,30,-1,1,2,2,2
60001916-03,32,1,-1,1,2,2,2,2,2,2,1,5,-1,1,3,2,1989,1,1,2,2,2,2,10,2,2,2,2,2,2,2,2,2,1,2,2,2,2,37,1,-1,9,4,4,2,32,12,1,37,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,1,1,4,30,-1,1,2,2,2
60001918-01,53,1,-1,1,2,2,2,2,2,2,1,3,1,1,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,4,4,4,1,53,3,2,58,9,1,28,5,1,25,1,-1,-1,-1,0,1,1,2,8,45,-1,1,2,2,2
60001921-02,35,1,-1,1,2,2,2,2,2,2,1,5,-1,1,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,6,2,2,1,35,9,2,39,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,1,1,6,20,-1,1,2,2,2
60001930-01,56,1,-1,1,2,2,2,2,2,2,1,5,-1,1,5,1,-1,-9,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,56,1,2,51,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,8,30,-1,1,2,2,2
60001933-01,65,5,-1,2,2,2,2,1,2,2,1,5,-1,1,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,-9,-9,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-9,-9,1,9,30,-1,2,2,2,1
60001934-02,56,1,-1,1,2,2,2,2,2,2,1,5,-1,1,4,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,3,3,3,1,56,5,2,53,12,1,18,1,-1,-1,-1,-1,-1,-1,0,1,1,1,9,15,-1,1,2,2,2
60001935-01,67,1,-1,1,2,2,2,2,2,2,1,5,-1,1,7,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,1,67,5,2,65,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,9,20,-1,1,2,2,2
60001938-02,54,2,-1,2,1,2,2,2,2,2,1,5,-1,1,3,1,-1,-9,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,4,3,3,2,54,2,1,63,10,1,20,6,2,-4,7,-1,-1,-1,1,1,1,2,5,45,-1,1,2,2,2
60001944-01,75,5,-1,2,2,2,2,1,2,2,1,5,-1,1,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,1,75,1,2,74,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,8,90,-1,1,2,2,2
60001945-02,46,1,-1,1,2,2,2,2,2,2,1,5,-1,1,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,46,4,1,51,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,6,18,-1,1,2,2,2
60001946-02,81,2,-1,2,1,2,2,2,2,2,1,5,-2,4,3,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,1,1,1,-9,-9,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,1,20,-1,2,1,2,2
60001947-01,48,2,-1,2,1,2,2,2,2,2,1,5,-2,3,3,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,48,1,2,19,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,1,1,30,-1,1,2,2,2
60001949-02,70,5,-1,2,2,2,2,1,2,2,1,5,-2,4,3,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,3,3,3,2,70,5,1,49,11,2,19,4,-1,-1,-1,-1,-1,-1,0,1,1,1,4,45,-1,1,2,2,2
60001950-01,39,6,-1,2,2,2,2,2,1,2,1,5,-1,6,3,1,-1,3,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,1,39,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,1,4,-1,1,1,2,2,2
60001954-02,71,-5,-1,1,2,2,2,1,2,2,2,5,-1,3,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,3,3,3,2,71,3,1,42,2,2,42,12,-1,-1,-1,-1,-1,-1,0,1,1,1,6,30,1,1,2,2,2
60001959-01,73,5,-1,2,2,2,2,1,2,2,1,3,3,1,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,3,3,3,1,73,1,2,70,5,1,68,1,-1,-1,-1,-1,-1,-1,0,1,1,1,8,45,-1,1,2,2,2
60001960-01,71,5,-1,2,2,2,2,1,2,2,1,5,-1,1,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,71,3,1,73,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,6,30,-1,2,2,1,2
60001962-01,55,5,-1,2,2,2,2,1,2,2,1,-9,-6,1,2,1,-1,-9,-9,-9,-9,-9,-9,-9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,4,4,4,1,55,-4,1,28,-4,2,52,-4,2,26,-4,-1,-1,-1,0,2,1,2,2,35,-1,1,2,2,2
60001963-01,32,3,-1,2,2,1,2,2,2,2,1,5,-1,1,7,2,1984,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,2,-1,2,2,2,2,32,4,2,31,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,2,6,25,0,1,2,2,2
60001966-01,65,1,-1,1,2,2,2,2,2,2,1,5,-1,1,7,1,-1,1,1,2,2,2,2,10,2,1,1,2,2,2,2,2,2,2,2,2,2,2,16,1,-1,2,2,2,-9,-9,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-9,-9,-9,15,-1,1,2,2,2
60001967-02,52,1,-1,1,2,2,2,2,2,2,1,5,-2,1,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,4,3,3,1,52,6,2,54,12,1,18,2,-1,-1,-1,-1,-1,-1,1,1,1,1,8,35,0,1,2,2,2
60001970-01,76,5,-1,2,2,2,2,1,2,2,1,5,-1,1,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,1,76,3,2,77,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,6,25,-1,1,2,2,2
60001974-01,74,5,-1,2,2,2,2,1,2,2,1,5,-1,1,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,74,6,1,81,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-9,1,1,1,5,20,-1,1,2,2,2
60001976-01,37,1,-1,1,2,2,2,2,2,2,1,5,-2,1,6,1,-1,-9,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,4,2,2,2,-4,3,1,-4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1,8,10,-1,1,2,2,2
60001979-02,45,1,-1,1,2,2,2,2,2,2,1,5,-1,1,4,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,1,2,2,2,45,6,1,44,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,6,15,-1,1,2,2,2
60001981-03,54,1,-1,1,2,2,2,2,2,2,1,5,-1,1,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,54,2,1,78,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,7,50,-1,1,2,2,2
60001983-01,64,1,-1,1,2,2,2,2,2,2,1,5,-1,3,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,1,1,1,2,64,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,2,4,15,-1,1,2,2,2
60001988-01,74,5,-1,2,2,2,2,1,2,2,1,5,-2,1,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,74,9,1,77,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,4,30,-1,1,2,2,2
60001992-01,69,1,-1,1,2,2,2,2,2,2,1,5,-1,1,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,3,3,3,1,69,1,2,62,9,2,84,10,-1,-1,-1,-1,-1,-1,0,1,1,1,-9,15,-1,1,2,2,2
60001998-01,76,5,-1,2,2,2,2,1,2,2,1,5,-1,1,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,76,11,1,90,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,4,30,-1,1,2,2,2
60001999-01,67,5,-1,2,2,2,2,1,2,2,1,5,-1,1,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,3,3,3,1,67,3,2,65,1,1,28,12,-1,-1,-1,-1,-1,-1,0,1,1,1,6,15,0,1,2,2,2
60002001-01,25,1,-1,1,2,2,2,2,2,2,1,2,1,2,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,3,3,3,1,25,11,2,25,7,1,28,-9,-1,-1,-1,-1,-1,-1,0,1,1,2,6,15,0,1,2,2,2
60002008-03,57,6,-1,2,2,2,2,2,1,2,1,5,-1,2,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,2,-1,2,2,2,2,58,-9,2,42,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,2,20,-1,1,2,2,2
60002009-01,41,-5,-1,1,2,1,2,2,2,2,2,5,-1,1,7,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,5,2,2,2,41,4,1,41,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,1,8,20,-1,1,2,2,2
60002017-01,48,1,-1,1,2,2,2,2,2,2,1,5,-1,1,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,3,3,3,2,48,2,1,50,1,2,19,9,-1,-1,-1,-1,-1,-1,0,1,1,1,8,20,-1,1,2,2,2
60002023-02,50,1,-1,1,2,2,2,2,2,2,1,5,-1,3,6,1,-1,-9,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,3,2,2,2,50,10,1,18,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,5,25,-1,1,2,2,2
60002025-02,65,3,-1,2,2,1,2,2,2,2,1,5,-2,1,2,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,65,3,1,71,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,7,20,-1,2,2,1,2
60002030-01,66,1,-1,1,2,2,2,2,2,2,1,5,-2,1,7,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,1,66,3,2,67,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,1,7,15,-1,1,2,2,2
60002033-02,71,1,-1,1,2,2,2,2,2,2,1,5,-2,1,7,2,1972,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,1,71,3,2,71,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,9,30,-1,1,2,2,2
60002040-02,34,1,-1,1,2,2,2,2,2,2,1,5,-1,1,5,1,-1,2,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,4,2,2,2,34,5,1,34,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,2,5,30,-1,1,2,2,2
60002041-02,73,5,-1,2,2,2,2,1,2,2,1,5,-1,1,3,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,73,2,1,78,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,3,45,-1,1,2,2,2
60002044-01,33,1,-1,1,2,2,2,2,2,2,1,5,-1,1,7,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,3,2,2,2,33,6,1,31,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,9,30,-1,1,2,2,2
60002045-02,72,5,-1,2,2,2,2,1,2,2,1,5,-1,1,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,1,72,7,2,74,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,7,20,-1,1,2,2,2
60002047-02,66,5,-1,2,2,2,2,1,2,2,1,3,2,1,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,1,66,9,2,67,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,5,15,-1,1,2,2,2
60002052-02,43,1,-1,1,2,2,2,2,2,2,1,5,-1,6,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,1,1,1,1,43,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,6,16,0,1,2,2,2
60002060-01,55,1,-1,1,2,2,2,2,2,2,1,5,-2,1,6,1,-1,-9,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,55,3,1,57,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,8,10,-1,1,2,2,2
60002068-01,77,5,-1,2,2,2,2,1,2,2,1,5,-1,1,3,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,1,77,11,2,74,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,-9,25,-1,1,2,2,2
60002070-02,47,2,-1,2,1,2,2,2,2,2,1,5,-1,2,2,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,1,47,3,2,49,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,2,1,10,-1,1,2,2,2
60002071-01,75,5,-1,2,2,2,2,1,2,2,1,5,-2,1,7,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,75,5,1,79,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,8,10,-1,1,2,2,2
60002081-01,-9,5,-1,2,2,2,2,1,2,2,1,5,-2,4,5,2,-4,3,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,1,1,1,2,-9,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-9,2,2,2,2,-9,-9,2,2,1,2
60002082-01,88,5,-1,2,2,2,2,1,2,2,1,3,3,4,7,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,1,1,1,1,88,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,-9,1,5,20,-1,1,2,2,2
60002087-01,67,5,-1,2,2,2,2,1,2,2,1,5,-1,1,7,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,67,7,1,74,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,6,30,-1,1,2,2,2
60002088-01,42,1,-1,1,2,2,2,2,2,2,1,5,-1,3,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,1,1,1,2,42,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,2,9,15,-1,1,2,2,2
60002090-01,67,5,-1,2,2,2,2,1,2,2,1,5,-1,1,7,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,67,8,1,74,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,5,15,-1,1,2,2,2
60002091-02,40,1,-1,1,2,2,2,2,2,2,1,5,-1,1,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,5,2,2,1,40,5,2,37,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,2,8,15,-1,1,2,2,2
